Time,Y,
0.07593,-2.949849846,-7.562839098
0.07594,-3.906544798,9.070117318
0.07595,-5.877852523,-6.117936638
0.07596,-7.756463002,-10.86702545
0.07597,-8.436528108,-6.901663533
0.07598,-7.242181453,1.143327901
0.07599,-4.192258597,2.655688464
0.076,-1.01934E-12,6.032491305
0.07601,4.192258597,6.630496216
0.07602,7.242181453,3.011658438
0.07603,8.436528108,9.090748825
0.07604,7.756463002,6.974461079
0.07605,5.877852523,2.780771294
0.07606,3.906544798,9.760030124
0.07607,2.949849846,4.510702123
0.07608,3.687996674,2.504686816
0.07609,6.109344263,-0.603193881
0.0761,9.510565163,8.287988728
0.07611,12.76179877,14.68959793
0.07612,14.73554987,19.44647934
0.07613,14.73554987,10.80668605
0.07614,12.76179877,9.90899798
0.07615,9.510565163,5.691476339
0.07616,6.109344263,-4.646605044
0.07617,3.687996674,2.260223649
0.07618,2.949849846,2.800229036
0.07619,3.906544798,1.314758029
0.0762,5.877852523,5.116371944
0.07621,7.756463002,6.810287789
0.07622,8.436528108,10.8874031
0.07623,7.242181453,-1.243036215
0.07624,4.192258597,19.12290658
0.07625,1.9651E-12,6.185398044
0.07626,-4.192258597,-5.651409726
0.07627,-7.242181453,-7.950891321
0.07628,-8.436528108,-12.57696749
0.07629,-7.756463002,-16.59785982
0.0763,-5.877852523,4.318155947
0.07631,-3.906544798,-9.252968585
0.07632,-2.949849846,-1.383764525
0.07633,-3.687996674,-0.367055986
0.07634,-6.109344263,-13.59897766
0.07635,-9.510565163,-4.976114411
0.07636,-12.76179877,-11.70982976
0.07637,-14.73554987,-20.05135259
0.07638,-14.73554987,-14.71738174
0.07639,-12.76179877,-13.61073463
0.0764,-9.510565163,-9.840410707
0.07641,-6.109344263,-2.904237131
0.07642,-3.687996674,2.924992395
0.07643,-2.949849846,-2.088579302
0.07644,-3.906544798,-4.718852944
0.07645,-5.877852523,-1.340601465
0.07646,-7.756463002,-2.689022205
0.07647,-8.436528108,-5.162225554
0.07648,-7.242181453,-7.591294322
0.07649,-4.192258597,-3.90487953
0.0765,-2.91086E-12,-6.545256311
0.07651,4.192258597,-1.330837053
0.07652,7.242181453,9.172180574
0.07653,8.436528108,15.85203636
0.07654,7.756463002,9.99035006
0.07655,5.877852523,6.118588947
0.07656,3.906544798,-1.022828566
0.07657,2.949849846,4.741746159
0.07658,3.687996674,-8.113614754
0.07659,6.109344263,6.498210388
0.0766,9.510565163,6.214468048
0.07661,12.76179877,7.967390828
0.07662,14.73554987,15.98117507
0.07663,14.73554987,16.11755433
0.07664,12.76179877,13.1779051
0.07665,9.510565163,12.10521914
0.07666,6.109344263,-4.738220143
0.07667,3.687996674,0.589743828
0.07668,2.949849846,-4.200414306
0.07669,3.906544798,11.59267974
0.0767,5.877852523,9.010599285
0.07671,7.756463002,-0.765177356
0.07672,8.436528108,10.06298347
0.07673,7.242181453,12.82866868
0.07674,4.192258597,7.961983929
0.07675,3.85661E-12,-1.604469873
0.07676,-4.192258597,-11.97809687
0.07677,-7.242181453,0.379718223
0.07678,-8.436528108,-5.491621562
0.07679,-7.756463002,-6.984980394
0.0768,-5.877852523,-13.83165393
0.07681,-3.906544798,-4.730198856
0.07682,-2.949849846,7.204934928
0.07683,-3.687996674,-7.362044334
0.07684,-6.109344263,-3.466645115
0.07685,-9.510565163,-10.4827648
0.07686,-12.76179877,-19.51573297
0.07687,-14.73554987,-21.84412931
0.07688,-14.73554987,-13.18378175
0.07689,-12.76179877,-20.01073281
0.0769,-9.510565163,-14.29928076
0.07691,-6.109344263,-8.015523142
0.07692,-3.687996674,-12.06018397
0.07693,-2.949849846,4.406288974
0.07694,-3.906544798,-2.07152414
0.07695,-5.877852523,-2.916422339
0.07696,-7.756463002,-13.31802139
0.07697,-8.436528108,-7.111231791
0.07698,-7.242181453,-10.21364476
0.07699,-4.192258597,-3.147181025
0.077,-2.54896E-13,-3.264699566
0.07701,4.192258597,9.481428782
0.07702,7.242181453,12.07477943
0.07703,8.436528108,7.36159818
0.07704,7.756463002,0.887315664
0.07705,5.877852523,16.48278118
0.07706,3.906544798,0.150663801
0.07707,2.949849846,-6.215275427
0.07708,3.687996674,3.573447743
0.07709,6.109344263,5.207722136
0.0771,9.510565163,10.3002594
0.07711,12.76179877,22.98102665
0.07712,14.73554987,19.07746646
0.07713,14.73554987,12.33207172
0.07714,12.76179877,19.48931644
0.07715,9.510565163,10.05031566
0.07716,6.109344263,4.404746474
0.07717,3.687996674,6.093805612
0.07718,2.949849846,-1.090771283
0.07719,3.906544798,5.820708816
0.0772,5.877852523,10.65448789
0.07721,7.756463002,7.661606563
0.07722,8.436528108,1.327205376
0.07723,7.242181453,13.65295745
0.07724,4.192258597,3.719865578
0.07725,1.20065E-12,2.846643143
0.07726,-4.192258597,-6.391124083
0.07727,-7.242181453,-3.153956155
0.07728,-8.436528108,-12.15184168
0.07729,-7.756463002,-20.24989878
0.0773,-5.877852523,-15.73052065
0.07731,-3.906544798,-5.066865248
0.07732,-2.949849846,3.96870268
0.07733,-3.687996674,-13.29782991
0.07734,-6.109344263,-0.916047818
0.07735,-9.510565163,-16.41200989
0.07736,-12.76179877,-10.48362195
0.07737,-14.73554987,-17.22684373
0.07738,-14.73554987,-13.3835386
0.07739,-12.76179877,-6.290272253
0.0774,-9.510565163,-14.21227098
0.07741,-6.109344263,-9.522521702
0.07742,-3.687996674,0.939751974
0.07743,-2.949849846,4.868343389
0.07744,-3.906544798,-2.336602851
0.07745,-5.877852523,-0.622248397
0.07746,-7.756463002,-14.53578455
0.07747,-8.436528108,-6.102536447
0.07748,-7.242181453,-9.895421107
0.07749,-4.192258597,-7.207183269
0.0775,-2.14641E-12,3.110417512
0.07751,4.192258597,1.11483693
0.07752,7.242181453,6.980212243
0.07753,8.436528108,12.25138125
0.07754,7.756463002,1.860971152
0.07755,5.877852523,6.317184359
0.07756,3.906544798,7.170925903
0.07757,2.949849846,-0.768379979
0.07758,3.687996674,-6.184632933
0.07759,6.109344263,5.631626386
0.0776,9.510565163,4.387219976
0.07761,12.76179877,8.835817857
0.07762,14.73554987,14.27932133
0.07763,14.73554987,18.47759648
0.07764,12.76179877,8.649013334
0.07765,9.510565163,13.04698311
0.07766,6.109344263,4.101223187
0.07767,3.687996674,11.58717345
0.07768,2.949849846,9.901980838
0.07769,3.906544798,1.595506585
0.0777,5.877852523,1.950207477
0.07771,7.756463002,7.141249551
0.07772,8.436528108,11.45098382
0.07773,7.242181453,6.413016393
0.07774,4.192258597,5.314166206
0.07775,1.9553E-12,-0.8574821
0.07776,-4.192258597,-2.308089569
0.07777,-7.242181453,-13.0844653
0.07778,-8.436528108,-4.346611096
0.07779,-7.756463002,-10.42710927
0.0778,-5.877852523,-11.43937831
0.07781,-3.906544798,-10.37132756
0.07782,-2.949849846,-6.243483116
0.07783,-3.687996674,4.675471648
0.07784,-6.109344263,-7.891541669
0.07785,-9.510565163,-5.047895555
0.07786,-12.76179877,-25.02112501
0.07787,-14.73554987,-23.6879638
0.07788,-14.73554987,-15.08257271
0.07789,-12.76179877,-16.02914393
0.0779,-9.510565163,-21.9890626
0.07791,-6.109344263,-1.559942996
0.07792,-3.687996674,1.789388737
0.07793,-2.949849846,2.852462253
0.07794,-3.906544798,-14.01614817
0.07795,-5.877852523,0.621918404
0.07796,-7.756463002,-2.781713789
0.07797,-8.436528108,-11.3625403
0.07798,-7.242181453,-5.355443974
0.07799,-4.192258597,2.072019774
0.078,-2.90106E-12,9.319198977
0.07801,4.192258597,4.310842085
0.07802,7.242181453,2.942981052
0.07803,8.436528108,16.19577632
0.07804,7.756463002,21.87362973
0.07805,5.877852523,5.961713418
0.07806,3.906544798,15.00244547
0.07807,2.949849846,0.649117764
0.07808,3.687996674,11.8252139
0.07809,6.109344263,7.760267271
0.0781,9.510565163,2.563160725
0.07811,12.76179877,11.42791926
0.07812,14.73554987,6.857618237
0.07813,14.73554987,17.16124231
0.07814,12.76179877,18.43072852
0.07815,9.510565163,4.340852732
0.07816,6.109344263,8.480568482
0.07817,3.687996674,4.298741319
0.07818,2.949849846,5.248594789
0.07819,3.906544798,3.031265457
0.0782,5.877852523,2.699731749
0.07821,7.756463002,5.373396672
0.07822,8.436528108,11.89130054
0.07823,7.242181453,-4.009844462
0.07824,4.192258597,5.016463169
0.07825,-7.0066E-13,2.819215741
0.07826,-4.192258597,-3.563931126
0.07827,-7.242181453,-8.408684201
0.07828,-8.436528108,-7.102194418
0.07829,-7.756463002,-11.07041733
0.0783,-5.877852523,-6.464451016
0.07831,-3.906544798,-4.823082326
0.07832,-2.949849846,-0.498609722
0.07833,-3.687996674,-7.319092985
0.07834,-6.109344263,-3.874577215
0.07835,-9.510565163,-14.90144928
0.07836,-12.76179877,-22.57649578
0.07837,-14.73554987,-21.09540326
0.07838,-14.73554987,-15.13965353
0.07839,-12.76179877,-8.42036741
0.0784,-9.510565163,-7.232559828
0.07841,-6.109344263,2.792105128
0.07842,-3.687996674,-8.485183469
0.07843,-2.949849846,-4.402697328
0.07844,-3.906544798,-0.774449311
0.07845,-5.877852523,-5.954121712
0.07846,-7.756463002,-11.4080102
0.07847,-8.436528108,-4.644626583
0.07848,-7.242181453,-11.54351823
0.07849,-4.192258597,1.953436477
0.0785,-2.45097E-13,-1.323661339
0.07851,4.192258597,4.557038405
0.07852,7.242181453,5.618952344
0.07853,8.436528108,1.76468685
0.07854,7.756463002,10.87107608
0.07855,5.877852523,15.36702259
0.07856,3.906544798,-3.832531255
0.07857,2.949849846,5.341277425
0.07858,3.687996674,9.765322998
0.07859,6.109344263,8.371269053
0.0786,9.510565163,11.56556502
0.07861,12.76179877,15.29411159
0.07862,14.73554987,3.532998298
0.07863,14.73554987,11.31320035
0.07864,12.76179877,12.65752455
0.07865,9.510565163,8.266067021
0.07866,6.109344263,11.05539179
0.07867,3.687996674,9.707630762
0.07868,2.949849846,-2.119719312
0.07869,3.906544798,-3.364404425
0.0787,5.877852523,8.0481096
0.07871,7.756463002,5.944429626
0.07872,8.436528108,9.940999044
0.07873,7.242181453,4.828293821
0.07874,4.192258597,-1.47558175
0.07875,1.19085E-12,-5.795227125
0.07876,-4.192258597,-6.307755356
0.07877,-7.242181453,-8.710208556
0.07878,-8.436528108,-11.98414752
0.07879,-7.756463002,0.019582146
0.0788,-5.877852523,-9.574753349
0.07881,-3.906544798,-6.257573664
0.07882,-2.949849846,-6.457769538
0.07883,-3.687996674,-9.053971791
0.07884,-6.109344263,-2.38978591
0.07885,-9.510565163,-4.62661864
0.07886,-12.76179877,-11.1960626
0.07887,-14.73554987,-17.41013576
0.07888,-14.73554987,-10.23942505
0.07889,-12.76179877,-10.56939308
0.0789,-9.510565163,-1.93491033
0.07891,-6.109344263,-3.423156522
0.07892,-3.687996674,-7.368413221
0.07893,-2.949849846,4.094821599
0.07894,-3.906544798,3.208322675
0.07895,-5.877852523,-4.928361243
0.07896,-7.756463002,-16.31220106
0.07897,-8.436528108,-6.675065318
0.07898,-7.242181453,-16.17297287
0.07899,-4.192258597,10.58456193
0.079,-2.13661E-12,1.620994328
0.07901,4.192258597,5.809472587
0.07902,7.242181453,-0.116522993
0.07903,8.436528108,3.855808908
0.07904,7.756463002,2.541831703
0.07905,5.877852523,13.46544551
0.07906,3.906544798,3.34070366
0.07907,2.949849846,1.623226545
0.07908,3.687996674,4.295889568
0.07909,6.109344263,10.84667081
0.0791,9.510565163,13.49451485
0.07911,12.76179877,13.76312997
0.07912,14.73554987,18.31753925
0.07913,14.73554987,15.67237947
0.07914,12.76179877,16.48155707
0.07915,9.510565163,10.82157407
0.07916,6.109344263,7.942234864
0.07917,3.687996674,1.185883597
0.07918,2.949849846,-3.226749998
0.07919,3.906544798,4.589299166
0.0792,5.877852523,9.826575888
0.07921,7.756463002,6.182764596
0.07922,8.436528108,5.643460401
0.07923,7.242181453,8.664026038
0.07924,4.192258597,-7.439266414
0.07925,3.08237E-12,2.049531896
0.07926,-4.192258597,-3.236471909
0.07927,-7.242181453,-12.81703969
0.07928,-8.436528108,1.307526739
0.07929,-7.756463002,-11.39487066
0.0793,-5.877852523,-7.195481254
0.07931,-3.906544798,-1.294201314
0.07932,-2.949849846,4.795124745
0.07933,-3.687996674,0.225664555
0.07934,-6.109344263,-0.729384572
0.07935,-9.510565163,-2.289392425
0.07936,-12.76179877,-10.86819697
0.07937,-14.73554987,-14.94450415
0.07938,-14.73554987,-11.30091986
0.07939,-12.76179877,-12.86505045
0.0794,-9.510565163,-10.52140214
0.07941,-6.109344263,-14.13985107
0.07942,-3.687996674,-0.544642597
0.07943,-2.949849846,1.061267709
0.07944,-3.906544798,-4.048150587
0.07945,-5.877852523,-8.265783203
0.07946,-7.756463002,-3.748811361
0.07947,-8.436528108,-13.90603276
0.07948,-7.242181453,-3.808457896
0.07949,-4.192258597,-3.772820363
0.0795,5.19348E-13,-1.323874871
0.07951,4.192258597,1.99174568
0.07952,7.242181453,4.886961521
0.07953,8.436528108,8.258460808
0.07954,7.756463002,11.90976647
0.07955,5.877852523,14.99912714
0.07956,3.906544798,5.053816122
0.07957,2.949849846,-8.997267814
0.07958,3.687996674,-0.12459925
0.07959,6.109344263,9.388379827
0.0796,9.510565163,11.0100064
0.07961,12.76179877,13.39173078
0.07962,14.73554987,20.04208451
0.07963,14.73554987,17.21680434
0.07964,12.76179877,14.21166891
0.07965,9.510565163,12.11781151
0.07966,6.109344263,3.095248255
0.07967,3.687996674,14.82882812
0.07968,2.949849846,-1.875368605
0.07969,3.906544798,8.201135396
0.0797,5.877852523,13.22808558
0.07971,7.756463002,4.665487532
0.07972,8.436528108,4.489659212
0.07973,7.242181453,13.50641402
0.07974,4.192258597,6.369992189
0.07975,-7.10459E-13,5.30432915
0.07976,-4.192258597,-3.48614059
0.07977,-7.242181453,-7.251098805
0.07978,-8.436528108,-7.316175629
0.07979,-7.756463002,-3.116142048
0.0798,-5.877852523,1.373606562
0.07981,-3.906544798,0.045503635
0.07982,-2.949849846,-7.581333244
0.07983,-3.687996674,5.932058309
0.07984,-6.109344263,2.401991809
0.07985,-9.510565163,-20.11281236
0.07986,-12.76179877,-12.12403645
0.07987,-14.73554987,-15.13353505
0.07988,-14.73554987,-15.7235576
0.07989,-12.76179877,-14.7008019
0.0799,-9.510565163,-0.622781025
0.07991,-6.109344263,-21.4697299
0.07992,-3.687996674,0.111131862
0.07993,-2.949849846,-4.476590806
0.07994,-3.906544798,4.436373787
0.07995,-5.877852523,-8.431664316
0.07996,-7.756463002,-18.71411202
0.07997,-8.436528108,-11.57012431
0.07998,-7.242181453,-3.341775013
0.07999,-4.192258597,0.660433349
0.08,-2.35298E-13,4.813203154
0.08001,4.192258597,9.673601968
0.08002,7.242181453,7.066617982
0.08003,8.436528108,13.3080593
0.08004,7.756463002,6.280078533
0.08005,5.877852523,11.82284881
0.08006,3.906544798,-4.451355565
0.08007,2.949849846,6.488150866
0.08008,3.687996674,7.963305029
0.08009,6.109344263,1.415132838
0.0801,9.510565163,13.26836587
0.08011,12.76179877,16.9699001
0.08012,14.73554987,19.86035123
0.08013,14.73554987,5.724828692
0.08014,12.76179877,11.96750538
0.08015,9.510565163,7.803270819
0.08016,6.109344263,15.64129814
0.08017,3.687996674,1.576912201
0.08018,2.949849846,10.27126853
0.08019,3.906544798,6.495703406
0.0802,5.877852523,9.400315534
0.08021,7.756463002,16.98878854
0.08022,8.436528108,9.366569777
0.08023,7.242181453,7.504328278
0.08024,4.192258597,0.641579662
0.08025,1.18106E-12,-9.772579384
0.08026,-4.192258597,0.907239139
0.08027,-7.242181453,-3.081286976
0.08028,-8.436528108,3.613550781
0.08029,-7.756463002,-5.954239631
0.0803,-5.877852523,-2.462669492
0.08031,-3.906544798,-3.044813214
0.08032,-2.949849846,3.455609933
0.08033,-3.687996674,-0.640267986
0.08034,-6.109344263,-4.522791803
0.08035,-9.510565163,-0.858542175
0.08036,-12.76179877,-4.14425661
0.08037,-14.73554987,-12.09598324
0.08038,-14.73554987,-5.664368199
0.08039,-12.76179877,-15.52637779
0.0804,-9.510565163,-6.201835144
0.08041,-6.109344263,-2.515251118
0.08042,-3.687996674,-14.2248867
0.08043,-2.949849846,2.175127219
0.08044,-3.906544798,3.200886781
0.08045,-5.877852523,-4.87494771
0.08046,-7.756463002,-11.7385035
0.08047,-8.436528108,-2.043779804
0.08048,-7.242181453,-4.869276068
0.08049,-4.192258597,-2.005801289
0.0805,-2.12681E-12,4.06098334
0.08051,4.192258597,3.429898494
0.08052,7.242181453,8.806283097
0.08053,8.436528108,17.71833578
0.08054,7.756463002,9.685993474
0.08055,5.877852523,7.223625266
0.08056,3.906544798,0.159845395
0.08057,2.949849846,1.325595702
0.08058,3.687996674,2.26513082
0.08059,6.109344263,11.6514664
0.0806,9.510565163,10.7221496
0.08061,12.76179877,12.03939191
0.08062,14.73554987,16.70827718
0.08063,14.73554987,19.12885041
0.08064,12.76179877,18.42835087
0.08065,9.510565163,2.211401765
0.08066,6.109344263,1.836186615
0.08067,3.687996674,1.902055434
0.08068,2.949849846,5.414427953
0.08069,3.906544798,10.95425585
0.0807,5.877852523,14.27198393
0.08071,7.756463002,-0.939924644
0.08072,8.436528108,6.587416343
0.08073,7.242181453,10.65786289
0.08074,4.192258597,3.107261978
0.08075,-1.4749E-12,4.148487464
0.08076,-4.192258597,-4.534249499
0.08077,-7.242181453,-13.94030534
0.08078,-8.436528108,0.760487212
0.08079,-7.756463002,-13.91350872
0.0808,-5.877852523,-0.893560022
0.08081,-3.906544798,-10.77028309
0.08082,-2.949849846,-4.884664013
0.08083,-3.687996674,-5.273236105
0.08084,-6.109344263,-9.923752232
0.08085,-9.510565163,-12.05200922
0.08086,-12.76179877,-9.327539111
0.08087,-14.73554987,-14.31157679
0.08088,-14.73554987,-14.86797838
0.08089,-12.76179877,-13.53991893
0.0809,-9.510565163,-15.16915559
0.08091,-6.109344263,-10.4566516
0.08092,-3.687996674,-3.359680281
0.08093,-2.949849846,-3.091887395
0.08094,-3.906544798,-4.033806178
0.08095,-5.877852523,-9.953005892
0.08096,-7.756463002,-11.68984184
0.08097,-8.436528108,-7.449780729
0.08098,-7.242181453,-2.537469832
0.08099,-4.192258597,-7.439370475
0.081,5.29147E-13,-6.479578087
0.08101,4.192258597,-0.546887131
0.08102,7.242181453,9.30485713
0.08103,8.436528108,1.265011712
0.08104,7.756463002,13.06562525
0.08105,5.877852523,6.90759583
0.08106,3.906544798,5.007711477
0.08107,2.949849846,0.905033119
0.08108,3.687996674,4.445896753
0.08109,6.109344263,8.103497698
0.0811,9.510565163,4.225945561
0.08111,12.76179877,20.80880025
0.08112,14.73554987,22.845058
0.08113,14.73554987,13.94996348
0.08114,12.76179877,15.19415531
0.08115,9.510565163,11.253038
0.08116,6.109344263,6.407083181
0.08117,3.687996674,-1.531598954
0.08118,2.949849846,9.624464926
0.08119,3.906544798,2.634341919
0.0812,5.877852523,2.604129855
0.08121,7.756463002,11.00719114
0.08122,8.436528108,20.52108041
0.08123,7.242181453,9.770759406
0.08124,4.192258597,3.943875579
0.08125,4.1661E-13,3.826772543
0.08126,-4.192258597,-5.468192444
0.08127,-7.242181453,-8.302173371
0.08128,-8.436528108,-4.839231083
0.08129,-7.756463002,-0.865205032
0.0813,-5.877852523,-7.2399121
0.08131,-3.906544798,-8.355353203
0.08132,-2.949849846,-0.703711151
0.08133,-3.687996674,3.789410346
0.08134,-6.109344263,-6.498667886
0.08135,-9.510565163,1.761483016
0.08136,-12.76179877,-17.31684158
0.08137,-14.73554987,-8.718557401
0.08138,-14.73554987,-7.9353652
0.08139,-12.76179877,-12.40196824
0.0814,-9.510565163,-15.57947586
0.08141,-6.109344263,-7.082993402
0.08142,-3.687996674,5.788421918
0.08143,-2.949849846,-6.761537875
0.08144,-3.906544798,-9.050494808
0.08145,-5.877852523,-8.848858319
0.08146,-7.756463002,-16.90944192
0.08147,-8.436528108,-1.61631214
0.08148,-7.242181453,-11.93480263
0.08149,-4.192258597,-1.972214181
0.0815,-1.36237E-12,-4.294809848
0.08151,4.192258597,1.243203573
0.08152,7.242181453,5.869165943
0.08153,8.436528108,10.23700174
0.08154,7.756463002,16.48070704
0.08155,5.877852523,6.072664083
0.08156,3.906544798,-1.276246396
0.08157,2.949849846,7.546206627
0.08158,3.687996674,8.23065413
0.08159,6.109344263,11.14566993
0.0816,9.510565163,12.48662293
0.08161,12.76179877,9.734730478
0.08162,14.73554987,19.05353239
0.08163,14.73554987,9.070884308
0.08164,12.76179877,15.37863264
0.08165,9.510565163,13.30442603
0.08166,6.109344263,1.807559831
0.08167,3.687996674,8.584814173
0.08168,2.949849846,7.761402515
0.08169,3.906544798,1.547762793
0.0817,5.877852523,10.26584311
0.08171,7.756463002,7.702768745
0.08172,8.436528108,13.61404964
0.08173,7.242181453,6.94037909
0.08174,4.192258597,0.867109425
0.08175,1.17126E-12,-2.93638812
0.08176,-4.192258597,1.114754852
0.08177,-7.242181453,-6.808640281
0.08178,-8.436528108,-4.073831028
0.08179,-7.756463002,-7.019668636
0.0818,-5.877852523,-7.457101088
0.08181,-3.906544798,-6.658600221
0.08182,-2.949849846,6.633127282
0.08183,-3.687996674,-4.693338291
0.08184,-6.109344263,-6.235375379
0.08185,-9.510565163,-14.61786712
0.08186,-12.76179877,-15.02630019
0.08187,-14.73554987,-13.63972847
0.08188,-14.73554987,-20.48506084
0.08189,-12.76179877,-13.65501997
0.0819,-9.510565163,-7.076126018
0.08191,-6.109344263,-16.40130746
0.08192,-3.687996674,-4.159130119
0.08193,-2.949849846,-11.14473632
0.08194,-3.906544798,-7.591779127
0.08195,-5.877852523,-4.821258307
0.08196,-7.756463002,-12.20224031
0.08197,-8.436528108,-5.088489159
0.08198,-7.242181453,-4.873992963
0.08199,-4.192258597,-4.303560835
0.082,1.29359E-12,8.811486466
0.08201,4.192258597,4.655771433
0.08202,7.242181453,19.52889717
0.08203,8.436528108,15.3914545
0.08204,7.756463002,11.33989358
0.08205,5.877852523,3.410034527
0.08206,3.906544798,8.557125168
0.08207,2.949849846,8.815638598
0.08208,3.687996674,5.790963512
0.08209,6.109344263,10.10875589
0.0821,9.510565163,7.154615286
0.08211,12.76179877,6.889946135
0.08212,14.73554987,14.98271893
0.08213,14.73554987,8.513316411
0.08214,12.76179877,12.58173823
0.08215,9.510565163,18.91111956
0.08216,6.109344263,0.584211516
0.08217,3.687996674,3.634030593
0.08218,2.949849846,2.340715549
0.08219,3.906544798,5.98614363
0.0822,5.877852523,5.864601266
0.08221,7.756463002,16.09785431
0.08222,8.436528108,13.29147291
0.08223,7.242181453,6.194345743
0.08224,4.192258597,-3.924184076
0.08225,-1.4847E-12,1.667079876
0.08226,-4.192258597,-9.60050971
0.08227,-7.242181453,-11.82454202
0.08228,-8.436528108,-8.959008085
0.08229,-7.756463002,-7.105713837
0.0823,-5.877852523,-2.363999035
0.08231,-3.906544798,-2.574183467
0.08232,-2.949849846,-1.349204278
0.08233,-3.687996674,-3.264087522
0.08234,-6.109344263,-5.648720399
0.08235,-9.510565163,-0.442394649
0.08236,-12.76179877,-17.26543254
0.08237,-14.73554987,-16.49791203
0.08238,-14.73554987,-21.84510282
0.08239,-12.76179877,-15.12178741
0.0824,-9.510565163,-2.664620244
0.08241,-6.109344263,0.482031786
0.08242,-3.687996674,-5.957464386
0.08243,-2.949849846,-0.042289877
0.08244,-3.906544798,-0.405624094
0.08245,-5.877852523,-2.478616191
0.08246,-7.756463002,-9.440626172
0.08247,-8.436528108,-8.413686333
0.08248,-7.242181453,-10.36768541
0.08249,-4.192258597,-6.227984702
0.0825,-5.97922E-13,-2.549327581
0.08251,4.192258597,2.271567199
0.08252,7.242181453,9.799423851
0.08253,8.436528108,4.887681222
0.08254,7.756463002,11.4708293
0.08255,5.877852523,6.578870056
0.08256,3.906544798,6.945140143
0.08257,2.949849846,3.656757541
0.08258,3.687996674,7.96018845
0.08259,6.109344263,7.479646088
0.0826,9.510565163,9.45655309
0.08261,12.76179877,11.06951258
0.08262,14.73554987,10.23187727
0.08263,14.73554987,14.7195809
0.08264,12.76179877,16.77788912
0.08265,9.510565163,17.95202075
0.08266,6.109344263,-2.218047609
0.08267,3.687996674,-0.976211922
0.08268,2.949849846,-5.924019666
0.08269,3.906544798,9.261128653
0.0827,5.877852523,-1.205133756
0.08271,7.756463002,2.277967893
0.08272,8.436528108,7.386895028
0.08273,7.242181453,7.095962509
0.08274,4.192258597,7.81715857
0.08275,4.06811E-13,7.155160292
0.08276,-4.192258597,-0.509002521
0.08277,-7.242181453,-13.62111992
0.08278,-8.436528108,-9.757730088
0.08279,-7.756463002,-11.72821647
0.0828,-5.877852523,-6.681319208
0.08281,-3.906544798,-3.834652433
0.08282,-2.949849846,-15.80723782
0.08283,-3.687996674,6.23820197
0.08284,-6.109344263,-4.154862995
0.08285,-9.510565163,-1.108571927
0.08286,-12.76179877,-1.200595292
0.08287,-14.73554987,-17.08462463
0.08288,-14.73554987,-18.81350465
0.08289,-12.76179877,-22.46740869
0.0829,-9.510565163,2.890874174
0.08291,-6.109344263,11.6924122
0.08292,-3.687996674,-9.26515384
0.08293,-2.949849846,-3.555192966
0.08294,-3.906544798,-11.93774527
0.08295,-5.877852523,5.22982275
0.08296,-7.756463002,-15.67882926
0.08297,-8.436528108,-7.74169495
0.08298,-7.242181453,-7.14689985
0.08299,-4.192258597,1.00378425
0.083,-2.157E-13,0.103876855
0.08301,4.192258597,13.02381756
0.08302,7.242181453,5.130710587
0.08303,8.436528108,7.180367933
0.08304,7.756463002,6.466459511
0.08305,5.877852523,4.844064441
0.08306,3.906544798,-1.297588156
0.08307,2.949849846,4.593052315
0.08308,3.687996674,-5.505626369
0.08309,6.109344263,-0.970316048
0.0831,9.510565163,2.770479571
0.08311,12.76179877,17.32514685
0.08312,14.73554987,12.43831535
0.08313,14.73554987,21.3194157
0.08314,12.76179877,10.68025738
0.08315,9.510565163,12.25953466
0.08316,6.109344263,5.307508422
0.08317,3.687996674,4.689076836
0.08318,2.949849846,2.542189662
0.08319,3.906544798,1.157166688
0.0832,5.877852523,13.16705456
0.08321,7.756463002,10.56416431
0.08322,8.436528108,14.33247423
0.08323,7.242181453,3.715796903
0.08324,4.192258597,7.202291829
0.08325,-2.24915E-12,1.542639685
0.08326,-4.192258597,-11.8188043
0.08327,-7.242181453,-11.37748891
0.08328,-8.436528108,-11.41565144
0.08329,-7.756463002,-11.48564967
0.0833,-5.877852523,-2.424973709
0.08331,-3.906544798,-1.391370772
0.08332,-2.949849846,-0.897965472
0.08333,-3.687996674,1.42358277
0.08334,-6.109344263,-3.282802297
0.08335,-9.510565163,-10.60729825
0.08336,-12.76179877,-2.100737607
0.08337,-14.73554987,-20.50740362
0.08338,-14.73554987,-21.1925426
0.08339,-12.76179877,-10.18639571
0.0834,-9.510565163,-11.54837531
0.08341,-6.109344263,-8.798053332
0.08342,-3.687996674,-3.082313621
0.08343,-2.949849846,-1.216676479
0.08344,-3.906544798,-5.11411944
0.08345,-5.877852523,-2.499588047
0.08346,-7.756463002,-1.197268655
0.08347,-8.436528108,6.147988206
0.08348,-7.242181453,-7.220853836
0.08349,-4.192258597,1.602662791
0.0835,2.44026E-12,5.738503418
0.08351,4.192258597,2.381013858
0.08352,7.242181453,5.659003355
0.08353,8.436528108,12.1201142
0.08354,7.756463002,8.647180248
0.08355,5.877852523,7.984293763
0.08356,3.906544798,5.733930466
0.08357,2.949849846,4.932243441
0.08358,3.687996674,-0.907989412
0.08359,6.109344263,1.188597643
0.0836,9.510565163,7.308806573
0.08361,12.76179877,27.13663507
0.08362,14.73554987,15.54081118
0.08363,14.73554987,10.25036084
0.08364,12.76179877,16.57517601
0.08365,9.510565163,4.113798692
0.08366,6.109344263,11.45976693
0.08367,3.687996674,3.149092147
0.08368,2.949849846,1.787080993
